id:ID,artistName,cancionId,comment,createdAt,fabricaDate,fabricaId,genre,isJinglazo:boolean,isJinglazoDelDia:boolean,isLive:boolean,isPrecario:boolean,isRepeat:boolean,songTitle,status,timestamp,title,updatedAt
,,,26:51 Total Eclipse of the Heart - Bonnie Tyler (Mariu Serrano) JINGLAZO,,,0jm7WjoAKh8,,,,,,,,,26:51:00,26:51 Total Eclipse of the Heart - Bonnie Tyler (Mariu Serrano) JINGLAZO,
,,,30:12 Your Love - The Outfield (Nico Alvarez) JINGLAZO,,,0jm7WjoAKh8,,,,,,,,,30:12:00,30:12 Your Love - The Outfield (Nico Alvarez) JINGLAZO,
,,,32:24 You Can't Touch This - MC Hammer (base instrumental: Super Freak - Rick James) (El Negro Andante) JINGLAZO,,,0jm7WjoAKh8,,,,,,,,,32:24:00,32:24 You Can't Touch This - MC Hammer (base instrumental: Super Freak - Rick James) (El Negro Andante) JINGLAZO,
,,,34:11 Que Se Mejoren - Wos (Blasito Ferrari),,,0jm7WjoAKh8,,,,,,,,,34:11:00,34:11 Que Se Mejoren - Wos (Blasito Ferrari),
,,,37:42 Clandestino - Manu Chao (Juan Stagno) JINGLAZO,,,0jm7WjoAKh8,,,,,,,,,37:42:00,37:42 Clandestino - Manu Chao (Juan Stagno) JINGLAZO,
,,,41:00 Soy Soltero - El Dipy (Pedrillom) JINGLAZO,,,0jm7WjoAKh8,,,,,,,,,41:00:00,41:00 Soy Soltero - El Dipy (Pedrillom) JINGLAZO,
,,,4:12 Atrévete-te-te - Calle 13 (Pedrillom),,,wH1Fnl6nOMw,,,,,,,,,04:12,4:12 Atrévete-te-te - Calle 13 (Pedrillom),
,,,7:53 Havana - Camila Cabello (iara jvk y faby jvk) JINGLAZO DEL DÍA,,,wH1Fnl6nOMw,,,,,,,,,07:53,7:53 Havana - Camila Cabello (iara jvk y faby jvk) JINGLAZO DEL DÍA,
,,,9:57 Me Amo - Cuarteto de Nos (Octa) JINGLAZO,,,wH1Fnl6nOMw,,,,,,,,,09:57,9:57 Me Amo - Cuarteto de Nos (Octa) JINGLAZO,
,,,12:22 Aire - Los Cafres (Juan Stagno) JINGLAZO,,,wH1Fnl6nOMw,,,,,,,,,12:22,12:22 Aire - Los Cafres (Juan Stagno) JINGLAZO,
,,,15:11 Qué ves? - Divididos (Blasito Ferrari),,,wH1Fnl6nOMw,,,,,,,,,15:11,15:11 Qué ves? - Divididos (Blasito Ferrari),
,,,18:02 La Guitarra - Los Auténticos Decadentes (Flor Halfon),,,wH1Fnl6nOMw,,,,,,,,,18:02,18:02 La Guitarra - Los Auténticos Decadentes (Flor Halfon),
,,,20:16 Un Poco de Amor Francés - Patricio Rey y sus Redonditos de Ricota (Nico Álvarez),,,wH1Fnl6nOMw,,,,,,,,,20:16,20:16 Un Poco de Amor Francés - Patricio Rey y sus Redonditos de Ricota (Nico Álvarez),
,,,22:06 Amor de Verano - Airbag,,,wH1Fnl6nOMw,,,,,,,,,22:06,22:06 Amor de Verano - Airbag,
,,,24:34 Dejaría Todo - Chayanne (Marquitos) JINGLAZO,,,wH1Fnl6nOMw,,,,,,,,,24:34:00,24:34 Dejaría Todo - Chayanne (Marquitos) JINGLAZO,
,,,27:45 Strangers in the Night - Frank Sinatra (Cortoplacista),,,wH1Fnl6nOMw,,,,,,,,,27:45:00,27:45 Strangers in the Night - Frank Sinatra (Cortoplacista),
,,,30:21 November Rain - Guns & Roses (El Negro Andante),,,wH1Fnl6nOMw,,,,,,,,,30:21:00,30:21 November Rain - Guns & Roses (El Negro Andante),
,,,34:32 Vogue - Madonna (Mariu Serrano),,,wH1Fnl6nOMw,,,,,,,,,34:32:00,34:32 Vogue - Madonna (Mariu Serrano),
,,,38:38 It’s Raining Men - Geri Halliwell (Iñaki González) JINGLAZO TRUNCO,,,wH1Fnl6nOMw,,,,,,,,,38:38:00,38:38 It’s Raining Men - Geri Halliwell (Iñaki González) JINGLAZO TRUNCO,
,,,1:35 Lo Malo de Ser Bueno - El Cuarteto de Nos (Fran Sánchez) JINGLAZO,,,x90T9A1ipq8,,,,,,,,,01:35,1:35 Lo Malo de Ser Bueno - El Cuarteto de Nos (Fran Sánchez) JINGLAZO,
,,,5:01 Así Soy Yo - El Cuarteto de Nos (Fono Amor),,,x90T9A1ipq8,,,,,,,,,05:01,5:01 Así Soy Yo - El Cuarteto de Nos (Fono Amor),
,,,7:13 El Farolito - Los Piojos (Blasito),,,x90T9A1ipq8,,,,,,,,,07:13,7:13 El Farolito - Los Piojos (Blasito),
,,,10:28 Vine Hasta Aquí - Los Piojos,,,x90T9A1ipq8,,,,,,,,,10:28,10:28 Vine Hasta Aquí - Los Piojos,
,,,12:37 Qué es Dios? - Las Pastillas del Abuelo (El Negro Andante) JINGLAZO,,,x90T9A1ipq8,,,,,,,,,12:37,12:37 Qué es Dios? - Las Pastillas del Abuelo (El Negro Andante) JINGLAZO,
,,,17:13 Pila Pila - Intoxicados (Octa) JINGLAZO,,,x90T9A1ipq8,,,,,,,,,17:13,17:13 Pila Pila - Intoxicados (Octa) JINGLAZO,
,,,20:35 Barro Tal Vez - Luis Alberto Spinetta (Marquitos) JINGLAZO,,,x90T9A1ipq8,,,,,,,,,20:35,20:35 Barro Tal Vez - Luis Alberto Spinetta (Marquitos) JINGLAZO,
,,,25:14 No Soy un Extraño - Charly García (Cortoplacista),,,x90T9A1ipq8,,,,,,,,,25:14:00,25:14 No Soy un Extraño - Charly García (Cortoplacista),
,,,28:19 Let It Go - Frozen (Mariu Serrano) JINGLAZO,,,x90T9A1ipq8,,,,,,,,,28:19:00,28:19 Let It Go - Frozen (Mariu Serrano) JINGLAZO,
,,,33:19 Enamorada de Todos - Chiquititas (La Cope y Karina) JINGLAZO,,,x90T9A1ipq8,,,,,,,,,33:19:00,33:19 Enamorada de Todos - Chiquititas (La Cope y Karina) JINGLAZO,
,,,36:34 John el Esquizofrénico - Calle 13 (Pedrillom),,,x90T9A1ipq8,,,,,,,,,36:34:00,36:34 John el Esquizofrénico - Calle 13 (Pedrillom),
,,,40:12 Happy - Pharrell Williams (Nico Alvarez),,,x90T9A1ipq8,,,,,,,,,40:12:00,40:12 Happy - Pharrell Williams (Nico Alvarez),
,,,42:56 Tiburón - Proyecto Uno JINGLAZO,,,x90T9A1ipq8,,,,,,,,,42:56:00,42:56 Tiburón - Proyecto Uno JINGLAZO,
,,,"04:00 - We didnt Start The fire  - Billy Joel  (""Todos juntos"" - Publicidad de Coca cola). ​ El Huiña",,,0HDb6xy12-E,,,,,,,,,04:00,"04:00 - We didnt Start The fire  - Billy Joel  (""Todos juntos"" - Publicidad de Coca cola). ​ El Huiña",
,,,08:15 - Una breve descripción de mi persona - Cuarteto de Nos. Fran Sanchez,,,0HDb6xy12-E,,,,,,,,,08:15,08:15 - Una breve descripción de mi persona - Cuarteto de Nos. Fran Sanchez,
,,,11:20 - Muerte en Hawái - Calle 13. Pedrillom,,,0HDb6xy12-E,,,,,,,,,11:20,11:20 - Muerte en Hawái - Calle 13. Pedrillom,
,,,14:39 - Volare - Gipsy Kings.,,,0HDb6xy12-E,,,,,,,,,14:39,14:39 - Volare - Gipsy Kings.,
,,,16:56 - PETOVELLOOOOOOO,,,0HDb6xy12-E,,,,,,,,,16:56,16:56 - PETOVELLOOOOOOO,
,,,17:22 - Coolo - Illya Kuryaki & The Valderramas. Marquitos,,,0HDb6xy12-E,,,,,,,,,17:22,17:22 - Coolo - Illya Kuryaki & The Valderramas. Marquitos,
,,,19:44 - Bicho de ciudad - Los piojos. Octa,,,0HDb6xy12-E,,,,,,,,,19:44,19:44 - Bicho de ciudad - Los piojos. Octa,
,,,22:00 - Te voy a atornillar - Redondos. Mati Mowszet y Héctor Camaño,,,0HDb6xy12-E,,,,,,,,,22:00,22:00 - Te voy a atornillar - Redondos. Mati Mowszet y Héctor Camaño,
,,,24:15 - Esperando nacer - Seru Giran. Jowén Capó,,,0HDb6xy12-E,,,,,,,,,24:15:00,24:15 - Esperando nacer - Seru Giran. Jowén Capó,
,,,27:56 - Quereme - Louta y Wos.,,,0HDb6xy12-E,,,,,,,,,27:56:00,27:56 - Quereme - Louta y Wos.,
,,,30:40 - Para toda la vida - Marcela Morelo. Cortoplacista,,,0HDb6xy12-E,,,,,,,,,30:40:00,30:40 - Para toda la vida - Marcela Morelo. Cortoplacista,
,,,33:02 - No llores por mi Argenitna - Paloma San Basilio - Mariu Serrano,,,0HDb6xy12-E,,,,,,,,,33:02:00,33:02 - No llores por mi Argenitna - Paloma San Basilio - Mariu Serrano,
,,,38:04 - Come together - Beatles.,,,0HDb6xy12-E,,,,,,,,,38:04:00,38:04 - Come together - Beatles.,
,,,40:40 - El hijo de cuca - Pocho la Pantera,,,0HDb6xy12-E,,,,,,,,,40:40:00,40:40 - El hijo de cuca - Pocho la Pantera,
,,,2:35 Western - Ataque 77 (Blasito) JINGLAZO,,,B8t0lsWyoAQ,,,,,,,,,02:35,2:35 Western - Ataque 77 (Blasito) JINGLAZO,
,,,4:26 Message in a Bottle - The Police,,,B8t0lsWyoAQ,,,,,,,,,04:26,4:26 Message in a Bottle - The Police,
,,,5:51 Ciudad de La Paz - Dillom (Pedrillom),,,B8t0lsWyoAQ,,,,,,,,,05:51,5:51 Ciudad de La Paz - Dillom (Pedrillom),
,,,7:56 Reggae para los Amigos - Intoxicados (Octa),,,B8t0lsWyoAQ,,,,,,,,,07:56,7:56 Reggae para los Amigos - Intoxicados (Octa),
,,,9:38 La del Toro - Bersuit Vergarabat (Marquitos) JINGLAZO,,,B8t0lsWyoAQ,,,,,,,,,09:38,9:38 La del Toro - Bersuit Vergarabat (Marquitos) JINGLAZO,
,,,13:02 El Tuerto y los Ciegos - Sui Generis (Cortoplacista),,,B8t0lsWyoAQ,,,,,,,,,13:02,13:02 El Tuerto y los Ciegos - Sui Generis (Cortoplacista),
,,,15:00 Universo Paralelo - Nahuel Pennisi (Mati Mowszet y Héctor Camaño),,,B8t0lsWyoAQ,,,,,,,,,15:00,15:00 Universo Paralelo - Nahuel Pennisi (Mati Mowszet y Héctor Camaño),
,,,17:07 Bésame Mucho - Consuelo Velázquez (Nico Álvarez),,,B8t0lsWyoAQ,,,,,,,,,17:07,17:07 Bésame Mucho - Consuelo Velázquez (Nico Álvarez),
,,,19:23 Nessun Dorma - Puccini OPERA JINGLERA,,,B8t0lsWyoAQ,,,,,,,,,19:23,19:23 Nessun Dorma - Puccini OPERA JINGLERA,
,,,20:59 I Will Always Love You - Whitney Houston (Mariu Serrano) JINGLAZO,,,B8t0lsWyoAQ,,,,,,,,,20:59,20:59 I Will Always Love You - Whitney Houston (Mariu Serrano) JINGLAZO,
,,,25:39 Hoy - Gloria Stefan (Bruja del Monte),,,B8t0lsWyoAQ,,,,,,,,,25:39:00,25:39 Hoy - Gloria Stefan (Bruja del Monte),
,,,27:29 Mais que Nada - Sérgio Mendes (Iñaki González) JINGLAZO,,,B8t0lsWyoAQ,,,,,,,,,27:29:00,27:29 Mais que Nada - Sérgio Mendes (Iñaki González) JINGLAZO,
,,,29:29 Menem Lo Hizo - Jingle (El Negro Andante) JINGLAZO DE JINGLAZOS,,,B8t0lsWyoAQ,,,,,,,,,29:29:00,29:29 Menem Lo Hizo - Jingle (El Negro Andante) JINGLAZO DE JINGLAZOS,
,,,32:13 Haceme un Pete - Damas Gratis JINGLAZO,,,B8t0lsWyoAQ,,,,,,,,,32:13:00,32:13 Haceme un Pete - Damas Gratis JINGLAZO,
,,,33:38 Menem Lo Hizo repeat,,,B8t0lsWyoAQ,,,,,,,,,33:38:00,33:38 Menem Lo Hizo repeat,
,,,2:49 Descontrolado - Jóvenes Pordioseros,,,ddj9qUJUAoA,,,,,,,,,02:49,2:49 Descontrolado - Jóvenes Pordioseros,
,,,4:52 Mírenla - Ciro y los Persas (Blasito),,,ddj9qUJUAoA,,,,,,,,,04:52,4:52 Mírenla - Ciro y los Persas (Blasito),
,,,7:24 El Balneario de los Doctores Crotos - Los Piojos,,,ddj9qUJUAoA,,,,,,,,,07:24,7:24 El Balneario de los Doctores Crotos - Los Piojos,
,,,9:23 Desconexión Sideral - Bersuit Vergarabat (Octa) JINGLAZO,,,ddj9qUJUAoA,,,,,,,,,09:23,9:23 Desconexión Sideral - Bersuit Vergarabat (Octa) JINGLAZO,
,,,11:06 Canción de Juan - Bersuit Vergarabat (Cortoplacista),,,ddj9qUJUAoA,,,,,,,,,11:06,11:06 Canción de Juan - Bersuit Vergarabat (Cortoplacista),
,,,14:27 Toco y Me Voy - Bersuit Vergarabat JINGLAZO #FreeJingles,,,ddj9qUJUAoA,,,,,,,,,14:27,14:27 Toco y Me Voy - Bersuit Vergarabat JINGLAZO #FreeJingles,
,,,17:57 Toco y Me Voy - Bersuit Vergarabat COMPLETO,,,ddj9qUJUAoA,,,,,,,,,17:57,17:57 Toco y Me Voy - Bersuit Vergarabat COMPLETO,
,,,20:31 Afiches - Goyeneche,,,ddj9qUJUAoA,,,,,,,,,20:31,20:31 Afiches - Goyeneche,
,,,22:37 Cambalache - Julio Sosa (Juan Stagno) JINGLAZO,,,ddj9qUJUAoA,,,,,,,,,22:37,22:37 Cambalache - Julio Sosa (Juan Stagno) JINGLAZO,
,,,26:16 Habanera (Ópera Carmen) - Georges Bizet,,,ddj9qUJUAoA,,,,,,,,,26:16:00,26:16 Habanera (Ópera Carmen) - Georges Bizet,
,,,28:11 La Jueza Barú Budú Budía - Tato Bores,,,ddj9qUJUAoA,,,,,,,,,28:11:00,28:11 La Jueza Barú Budú Budía - Tato Bores,
,,,28:43 Me Convierto en Marciano - Molotov (El Negro Andante) JINGLAZO,,,ddj9qUJUAoA,,,,,,,,,28:43:00,28:43 Me Convierto en Marciano - Molotov (El Negro Andante) JINGLAZO,
,,,30:20 Do You Want to Build a Snowman - Frozen JINGLAZO,,,ddj9qUJUAoA,,,,,,,,,30:20:00,30:20 Do You Want to Build a Snowman - Frozen JINGLAZO,
,,,"32:15 Había una vez un Circo - Gaby, Fofó y Miliki JINGLAZO",,,ddj9qUJUAoA,,,,,,,,,32:15:00,"32:15 Había una vez un Circo - Gaby, Fofó y Miliki JINGLAZO",
,,,33:43 Toxic - Britney Spears (Mariu Serrano) JINGLAZO,,,ddj9qUJUAoA,,,,,,,,,33:43:00,33:43 Toxic - Britney Spears (Mariu Serrano) JINGLAZO,
,,,36:59 Buenos Tiempos - Dillom (Pedrillom) JINGLAZO,,,ddj9qUJUAoA,,,,,,,,,36:59:00,36:59 Buenos Tiempos - Dillom (Pedrillom) JINGLAZO,
,,,1:34 Je Veux - Zaz,,,m6bHAgyLgU0,,,,,,,,,01:34,1:34 Je Veux - Zaz,
,,,3:36 Fighter - Cristina Aguilera (Mariu Serrano) JINGLAZO,,,m6bHAgyLgU0,,,,,,,,,03:36,3:36 Fighter - Cristina Aguilera (Mariu Serrano) JINGLAZO,
,,,6:30 Azúcar Amargo - Fey,,,m6bHAgyLgU0,,,,,,,,,06:30,6:30 Azúcar Amargo - Fey,
,,,8:26 La Incondicional - Luis Miguel (Marquitos),,,m6bHAgyLgU0,,,,,,,,,08:26,8:26 La Incondicional - Luis Miguel (Marquitos),
,,,11:59 La Marcha de San Lorenzo,,,m6bHAgyLgU0,,,,,,,,,11:59,11:59 La Marcha de San Lorenzo,
,,,14:19 Tira para Arriba - Miguel Mateos (David Marchand) JINGLAZO,,,m6bHAgyLgU0,,,,,,,,,14:19,14:19 Tira para Arriba - Miguel Mateos (David Marchand) JINGLAZO,
,,,16:45 Yo No Soy tu Prisionero - Los (Agustina Zelko) Auténticos Decadentes,,,m6bHAgyLgU0,,,,,,,,,16:45,16:45 Yo No Soy tu Prisionero - Los (Agustina Zelko) Auténticos Decadentes,
,,,18:40 Murguita de Sur - Bersuit Vergarabat (Octa) JINGLAZO,,,m6bHAgyLgU0,,,,,,,,,18:40,18:40 Murguita de Sur - Bersuit Vergarabat (Octa) JINGLAZO,
,,,21:28 Tu Vicio - Charly García (La Cope),,,m6bHAgyLgU0,,,,,,,,,21:28,21:28 Tu Vicio - Charly García (La Cope),
,,,23:44 No Llores por mi Argentina - Serú Girán (Cortoplacista),,,m6bHAgyLgU0,,,,,,,,,23:44,23:44 No Llores por mi Argentina - Serú Girán (Cortoplacista),
,,,25:47 Queen revival,,,m6bHAgyLgU0,,,,,,,,,25:47:00,25:47 Queen revival,
,,,26:11 La Cochería - Wos (Blasito),,,m6bHAgyLgU0,,,,,,,,,26:11:00,26:11 La Cochería - Wos (Blasito),
,,,"29:15 Bzrp Music Sessions, Vol. 38 - L-Gante (Pedrillom)",,,m6bHAgyLgU0,,,,,,,,,29:15:00,"29:15 Bzrp Music Sessions, Vol. 38 - L-Gante (Pedrillom)",
,,,32:27 Con una Rubia en el Avión - Los Ladrones Sueltos (Nico Álvarez),,,m6bHAgyLgU0,,,,,,,,,32:27:00,32:27 Con una Rubia en el Avión - Los Ladrones Sueltos (Nico Álvarez),
,,,34:59 Samantha - Machito Ponce (Christ Motta),,,m6bHAgyLgU0,,,,,,,,,34:59:00,34:59 Samantha - Machito Ponce (Christ Motta),
,,,"1:28 Petovellooooo ""Banana Boat Song Day"" ",,,VXds8lxj83M,,,,,,,,,01:28,"1:28 Petovellooooo ""Banana Boat Song Day"" ",
,,,"3:00 "" Los piratas"" Auténticos decadentes.",,,VXds8lxj83M,,,,,,,,,03:00,"3:00 "" Los piratas"" Auténticos decadentes.",
,,,"5:00 Adelanto de 2 minutos "" ya no sos igual"".",,,VXds8lxj83M,,,,,,,,,05:00,"5:00 Adelanto de 2 minutos "" ya no sos igual"".",
,,,5:40  PEDRO - Raffaella Carrà,,,VXds8lxj83M,,,,,,,,,05:40,5:40  PEDRO - Raffaella Carrà,
,,,"7:00 De Gabi, Fofó y Miliki - ""La gallina turuleca""  ",,,VXds8lxj83M,,,,,,,,,07:00,"7:00 De Gabi, Fofó y Miliki - ""La gallina turuleca""  ",
,,,8:44 Un elefante se balanceaba sobre la tela de una araña 🤣,,,VXds8lxj83M,,,,,,,,,08:44,8:44 Un elefante se balanceaba sobre la tela de una araña 🤣,
,,,"11:00 ""Aurora"" Canción patria.",,,VXds8lxj83M,,,,,,,,,11:00,"11:00 ""Aurora"" Canción patria.",
,,,12:45 Volver en vino - el Horacio Guarany,,,VXds8lxj83M,,,,,,,,,12:45,12:45 Volver en vino - el Horacio Guarany,
,,,"15:11 tema "" El oficio de ser mamá"" de macaferris y asociados. (Lo más turbio que oí hoy)",,,VXds8lxj83M,,,,,,,,,15:11,"15:11 tema "" El oficio de ser mamá"" de macaferris y asociados. (Lo más turbio que oí hoy)",
,,,"16:52 Albino va, de Mollo ""El arriero va"" - versión original de Yupanqui ",,,VXds8lxj83M,,,,,,,,,16:52,"16:52 Albino va, de Mollo ""El arriero va"" - versión original de Yupanqui ",
,,,"21:42 ""Ala delta"" Divididos",,,VXds8lxj83M,,,,,,,,,21:42,"21:42 ""Ala delta"" Divididos",
,,,24:57 Calamaro - Te quiero igual (ministra del mal),,,VXds8lxj83M,,,,,,,,,24:57:00,24:57 Calamaro - Te quiero igual (ministra del mal),
,,,"27:44 Catupecu Machu ""eso vive""",,,VXds8lxj83M,,,,,,,,,27:44:00,"27:44 Catupecu Machu ""eso vive""",
,,,30:13 Dillon - Muñecas,,,VXds8lxj83M,,,,,,,,,30:13:00,30:13 Dillon - Muñecas,
,,,"32:58 Nestor en bloque: "" Una calle me separa"" ",,,VXds8lxj83M,,,,,,,,,32:58:00,"32:58 Nestor en bloque: "" Una calle me separa"" ",
,,,"Bonus Crack 35:38  ABBA ""Mamma mía"".",,,VXds8lxj83M,,,,,,,,,35:38:00,"Bonus Crack 35:38  ABBA ""Mamma mía"".",
,,,1:20 Freddie Mercury a capela JINGLAZO PRECARIO,,,8iAP0K-Csxg,,,,,,,,,01:20,1:20 Freddie Mercury a capela JINGLAZO PRECARIO,
,,,1:42 Tren del Cielo - Soledad Pastorutti,,,8iAP0K-Csxg,,,,,,,,,01:42,1:42 Tren del Cielo - Soledad Pastorutti,
,,,4:01 Todo Cambia - Mercedes Sosa (María Paula Godoy) JINGLAZO,,,8iAP0K-Csxg,,,,,,,,,04:01,4:01 Todo Cambia - Mercedes Sosa (María Paula Godoy) JINGLAZO,
,,,6:10 La Excepción - Gustavo Cerati (Cortoplacista),,,8iAP0K-Csxg,,,,,,,,,06:10,6:10 La Excepción - Gustavo Cerati (Cortoplacista),
,,,8:34 Perro Amor Expl0ta - Bersuit Vergarabat (Octa) JINGLAZO,,,8iAP0K-Csxg,,,,,,,,,08:34,8:34 Perro Amor Expl0ta - Bersuit Vergarabat (Octa) JINGLAZO,
,,,12:04 No Se Puede Vivir del Amor - Andrés Calamaro (Nico Alvarez),,,8iAP0K-Csxg,,,,,,,,,12:04,12:04 No Se Puede Vivir del Amor - Andrés Calamaro (Nico Alvarez),
,,,13:35 Salgan al Sol - Billy Bond y la Pesada del Rock and Roll JINGLAZO,,,8iAP0K-Csxg,,,,,,,,,13:35,13:35 Salgan al Sol - Billy Bond y la Pesada del Rock and Roll JINGLAZO,
,,,15:16 La Chica del Bikini Azul - Luis Miguel (Marquitos),,,8iAP0K-Csxg,,,,,,,,,15:16,15:16 La Chica del Bikini Azul - Luis Miguel (Marquitos),
,,,17:25 Me Das Cada Día Más - Valeria Lynch (Mariu Serrano) JINGLAZO,,,8iAP0K-Csxg,,,,,,,,,17:25,17:25 Me Das Cada Día Más - Valeria Lynch (Mariu Serrano) JINGLAZO,
,,,19:55 Más - Ricky Martin (Blasito),,,8iAP0K-Csxg,,,,,,,,,19:55,19:55 Más - Ricky Martin (Blasito),
,,,22:06 Fascination - Proper Filthy Naughty JINGLAZO,,,8iAP0K-Csxg,,,,,,,,,22:06,22:06 Fascination - Proper Filthy Naughty JINGLAZO,
,,,25:35 Sk8ter Boy - Avril Lavigne (La Cope),,,8iAP0K-Csxg,,,,,,,,,25:35:00,25:35 Sk8ter Boy - Avril Lavigne (La Cope),
,,,27:31 Locomía - Locomía,,,8iAP0K-Csxg,,,,,,,,,27:31:00,27:31 Locomía - Locomía,
,,,30:23 Pose - Daddy Yankee,,,8iAP0K-Csxg,,,,,,,,,30:23:00,30:23 Pose - Daddy Yankee,
,,,32:50 Chupa Chichi - Grupo Felicidad JINGLAZO,,,8iAP0K-Csxg,,,,,,,,,32:50:00,32:50 Chupa Chichi - Grupo Felicidad JINGLAZO,
,,,36:17 Jurabas Tu - Los del Fuego,,,8iAP0K-Csxg,,,,,,,,,36:17:00,36:17 Jurabas Tu - Los del Fuego,
,,,1:31 El Ritual de Banana - Los Pericos,,,i_c8dt_XFnk,,,,,,,,,01:31,1:31 El Ritual de Banana - Los Pericos,
,,,3:12 Tema de Piluso - Fito Páez JINGLAZO,,,i_c8dt_XFnk,,,,,,,,,03:12,3:12 Tema de Piluso - Fito Páez JINGLAZO,
,,,5:26 Preso en mi Ciudad - Patricio Rey y los Redonditos de Ricota (El Negro Andante) JINGLAZO,,,i_c8dt_XFnk,,,,,,,,,05:26,5:26 Preso en mi Ciudad - Patricio Rey y los Redonditos de Ricota (El Negro Andante) JINGLAZO,
,,,7:49 Magia Blanca - Turf (Octa),,,i_c8dt_XFnk,,,,,,,,,07:49,7:49 Magia Blanca - Turf (Octa),
,,,9:50 Siguiendo la Luna - Los Fabulosos Cadillacs (Marquitos) JINGLAZO,,,i_c8dt_XFnk,,,,,,,,,09:50,9:50 Siguiendo la Luna - Los Fabulosos Cadillacs (Marquitos) JINGLAZO,
,,,12:50 Puto - Molotov JINGLAZO PRECARIO,,,i_c8dt_XFnk,,,,,,,,,12:50,12:50 Puto - Molotov JINGLAZO PRECARIO,
,,,14:20 Los Métodos Piqueter@s - Las Manos de Filippi,,,i_c8dt_XFnk,,,,,,,,,14:20,14:20 Los Métodos Piqueter@s - Las Manos de Filippi,
,,,16:14 Cirugía - Dillom (Pedrillom),,,i_c8dt_XFnk,,,,,,,,,16:14,16:14 Cirugía - Dillom (Pedrillom),
,,,18:28 Si Te Vas - Shakira (Mati Mowszet y Malena Camaño),,,i_c8dt_XFnk,,,,,,,,,18:28,18:28 Si Te Vas - Shakira (Mati Mowszet y Malena Camaño),
,,,21:29 Rosas - La Oreja de Van Gogh (Mariu Serrano),,,i_c8dt_XFnk,,,,,,,,,21:29,21:29 Rosas - La Oreja de Van Gogh (Mariu Serrano),
,,,23:55 La Luna y el Toro - El Matador JINGLAZO,,,i_c8dt_XFnk,,,,,,,,,23:55,23:55 La Luna y el Toro - El Matador JINGLAZO,
,,,26:01 Píntame - Elvis Crespo (Blasito),,,i_c8dt_XFnk,,,,,,,,,26:01:00,26:01 Píntame - Elvis Crespo (Blasito),
,,,27:48 Caraluna - Bacilos,,,i_c8dt_XFnk,,,,,,,,,27:48:00,27:48 Caraluna - Bacilos,
,,,29:49 Me Va a Extrañar - Ricardo Montaner,,,i_c8dt_XFnk,,,,,,,,,29:49:00,29:49 Me Va a Extrañar - Ricardo Montaner,
,,,32:17 Qué tal? - Divididos,,,i_c8dt_XFnk,,,,,,,,,32:17:00,32:17 Qué tal? - Divididos,
,,,34:31 Hallelujah - Leonard Cohen (Cortoplacista) JINGLAZO!!,,,i_c8dt_XFnk,,,,,,,,,34:31:00,34:31 Hallelujah - Leonard Cohen (Cortoplacista) JINGLAZO!!,
,,,1:15 Sucio y Desprolijo - Pappo (El Negro Andante),,,iUikRI9uykM,,,,,,,,,01:15,1:15 Sucio y Desprolijo - Pappo (El Negro Andante),
,,,3:51 Loco - Los Auténticos Decadentes,,,iUikRI9uykM,,,,,,,,,03:51,3:51 Loco - Los Auténticos Decadentes,
,,,6:14 Mil Horas - Andrés Calamaro (La Cope y Martín),,,iUikRI9uykM,,,,,,,,,06:14,6:14 Mil Horas - Andrés Calamaro (La Cope y Martín),
,,,"7:52 Manuél Santillán, El León - Los Fabulosos Cadillacs (Cortoplacista)",,,iUikRI9uykM,,,,,,,,,07:52,"7:52 Manuél Santillán, El León - Los Fabulosos Cadillacs (Cortoplacista)",
,,,10:16 Vencedores Vencidos - Patricio Rey y sus Redonditos de Ricota,,,iUikRI9uykM,,,,,,,,,10:16,10:16 Vencedores Vencidos - Patricio Rey y sus Redonditos de Ricota,
,,,12:23 Señor Kioskero - Intoxicados (Octa) JINGLAZO,,,iUikRI9uykM,,,,,,,,,12:23,12:23 Señor Kioskero - Intoxicados (Octa) JINGLAZO,
,,,"14:42 Mi Peor Enemigo - Dillom (Marquitos, Pedrillom y Blasito) ",,,iUikRI9uykM,,,,,,,,,14:42,"14:42 Mi Peor Enemigo - Dillom (Marquitos, Pedrillom y Blasito) ",
,,,18:32 Bohemian Rapsody - Queen (El Negro Andante),,,iUikRI9uykM,,,,,,,,,18:32,18:32 Bohemian Rapsody - Queen (El Negro Andante),
,,,19:29 Believe - Cher JINGLAZO,,,iUikRI9uykM,,,,,,,,,19:29,19:29 Believe - Cher JINGLAZO,
,,,22:14 Um dia de domingo - Gal Costa y Tim Maia (María Paula Godoy),,,iUikRI9uykM,,,,,,,,,22:14,22:14 Um dia de domingo - Gal Costa y Tim Maia (María Paula Godoy),
,,,24:46 Inevitable - Shakira (Mariu Serrano) JINGLAZO,,,iUikRI9uykM,,,,,,,,,24:46:00,24:46 Inevitable - Shakira (Mariu Serrano) JINGLAZO,
,,,27:00 Quién Va A Cantar - Rubén Rada,,,iUikRI9uykM,,,,,,,,,27:00:00,27:00 Quién Va A Cantar - Rubén Rada,
,,,28:26 Burbujas de Amor - Juan Luis Guerra JINGLAZO,,,iUikRI9uykM,,,,,,,,,28:26:00,28:26 Burbujas de Amor - Juan Luis Guerra JINGLAZO,
